Co 0.762 V 0.114 Zr 0.124 -0.0000
Co 0.745 V 0.131 Zr 0.124 -0.0000
Co 0.7767 V 0.0992 Zr 0.1241 -0.0000
Co 0.6527 V 0.2232 Zr 0.1241 -0.0000
Co 0.7886 V 0.0865 Zr 0.1249 -0.0000
Co 0.679 V 0.195 Zr 0.126 -0.0000
Co 0.623 V 0.25 Zr 0.127 -0.0000
Co 0.703 V 0.169 Zr 0.128 -0.0000
Co 0.724 V 0.147 Zr 0.129 -0.0000
Co 0.5914 V 0.2787 Zr 0.1299 -0.0000
Co 0.758 V 0.112 Zr 0.13 -0.0000
Co 0.742 V 0.128 Zr 0.13 -0.0000
Co 0.6517 V 0.2182 Zr 0.1301 -0.0000
Co 0.7717 V 0.0974 Zr 0.1309 -0.0000
Co 0.6777 V 0.1902 Zr 0.1321 -0.0000
Co 0.7 V 0.166 Zr 0.134 -0.0000
Co 0.622 V 0.244 Zr 0.134 -0.0000
Co 0.7207 V 0.1441 Zr 0.1351 -0.0000
Co 0.738 V 0.126 Zr 0.136 -0.0000
Co 0.592 V 0.272 Zr 0.136 -0.0000
Co 0.6507 V 0.2132 Zr 0.1361 -0.0000
Co 0.753 V 0.11 Zr 0.137 -0.0000
Co 0.7672 V 0.0958 Zr 0.137 -0.0000
Co 0.56 V 0.302 Zr 0.138 -0.0000
Co 0.675 V 0.186 Zr 0.139 -0.0000
Co 0.621 V 0.239 Zr 0.14 -0.0000
Co 0.697 V 0.162 Zr 0.141 -0.0000
Co 0.717 V 0.141 Zr 0.142 -0.0000
Co 0.734 V 0.123 Zr 0.143 -0.0000
Co 0.648 V 0.209 Zr 0.143 -0.0000
Co 0.591 V 0.266 Zr 0.143 -0.0000
Co 0.7483 V 0.1079 Zr 0.1439 -0.0000
Co 0.7616 V 0.0943 Zr 0.1441 -0.0000
Co 0.56 V 0.295 Zr 0.145 -0.0000
Co 0.6727 V 0.1822 Zr 0.1451 -0.0000
Co 0.528 V 0.326 Zr 0.146 -0.0000
Co 0.694 V 0.159 Zr 0.147 -0.0000
Co 0.62 V 0.233 Zr 0.147 -0.0000
Co 0.713 V 0.138 Zr 0.149 -0.0000
Co 0.5904 V 0.2597 Zr 0.1499 -0.0000
Co 0.729 V 0.121 Zr 0.15 -0.0000
Co 0.646 V 0.204 Zr 0.15 -0.0000
Co 0.743 V 0.106 Zr 0.151 -0.0000
Co 0.7555 V 0.0925 Zr 0.1519 -0.0000
Co 0.56 V 0.288 Zr 0.152 -0.0000
Co 0.669 V 0.178 Zr 0.153 -0.0000
Co 0.5285 V 0.3183 Zr 0.1532 -0.0000
Co 0.6184 V 0.2278 Zr 0.1538 -0.0000
Co 0.496 V 0.35 Zr 0.154 -0.0000
Co 0.69 V 0.155 Zr 0.155 -0.0000
Co 0.708 V 0.136 Zr 0.156 -0.0000
Co 0.644 V 0.199 Zr 0.157 -0.0000
Co 0.59 V 0.253 Zr 0.157 -0.0000
Co 0.724 V 0.118 Zr 0.158 -0.0000
Co 0.737 V 0.104 Zr 0.159 -0.0000
Co 0.56 V 0.281 Zr 0.159 -0.0000
Co 0.666 V 0.174 Zr 0.16 -0.0000
Co 0.617 V 0.222 Zr 0.161 -0.0000
Co 0.528 V 0.311 Zr 0.161 -0.0000
Co 0.4965 V 0.3417 Zr 0.1618 -0.0000
Co 0.686 V 0.152 Zr 0.162 -0.0000
Co 0.703 V 0.133 Zr 0.164 -0.0000
Co 0.6404 V 0.1948 Zr 0.1648 -0.0000
Co 0.588 V 0.247 Zr 0.165 -0.0000
Co 0.718 V 0.116 Zr 0.166 -0.0000
Co 0.731 V 0.102 Zr 0.167 -0.0000
Co 0.5586 V 0.2743 Zr 0.1672 -0.0000
Co 0.662 V 0.17 Zr 0.168 -0.0000
Co 0.614 V 0.217 Zr 0.169 -0.0000
Co 0.528 V 0.303 Zr 0.169 -0.0000
Co 0.681 V 0.149 Zr 0.17 -0.0000
Co 0.497 V 0.333 Zr 0.17 -0.0000
Co 0.465 V 0.365 Zr 0.17 -0.0000
Co 0.698 V 0.13 Zr 0.172 -0.0000
Co 0.637 V 0.19 Zr 0.173 -0.0000
Co 0.586 V 0.241 Zr 0.173 -0.0000
Co 0.712 V 0.114 Zr 0.174 -0.0000
Co 0.725 V 0.1 Zr 0.175 -0.0000
Co 0.557 V 0.268 Zr 0.175 -0.0000
Co 0.658 V 0.166 Zr 0.176 -0.0000
Co 0.611 V 0.212 Zr 0.177 -0.0000
Co 0.527 V 0.296 Zr 0.177 -0.0000
Co 0.434 V 0.389 Zr 0.177 -0.0000
Co 0.4965 V 0.3253 Zr 0.1782 -0.0000
Co 0.4655 V 0.3564 Zr 0.1782 -0.0000
Co 0.676 V 0.145 Zr 0.179 -0.0000
Co 0.692 V 0.127 Zr 0.181 -0.0000
Co 0.633 V 0.186 Zr 0.181 -0.0000
Co 0.5836 V 0.2352 Zr 0.1812 -0.0000
Co 0.7053 V 0.1119 Zr 0.1828 -0.0000
Co 0.555 V 0.261 Zr 0.184 -0.0000
Co 0.404 V 0.412 Zr 0.184 -0.0000
Co 0.653 V 0.162 Zr 0.185 -0.0000
Co 0.607 V 0.207 Zr 0.186 -0.0000
Co 0.526 V 0.288 Zr 0.186 -0.0000
Co 0.4344 V 0.3794 Zr 0.1862 -0.0000
Co 0.496 V 0.317 Zr 0.187 -0.0000
Co 0.465 V 0.348 Zr 0.187 -0.0000
Co 0.6707 V 0.1421 Zr 0.1872 -0.0000
Co 0.685 V 0.125 Zr 0.19 -0.0000
Co 0.629 V 0.181 Zr 0.19 -0.0000
Co 0.58 V 0.23 Zr 0.19 -0.0000
Co 0.3744 V 0.4344 Zr 0.1912 -0.0000
Co 0.699 V 0.109 Zr 0.192 -0.0000
Co 0.5526 V 0.2543 Zr 0.1932 -0.0000
Co 0.6474 V 0.1588 Zr 0.1938 -0.0000
Co 0.404 V 0.402 Zr 0.194 -0.0000
Co 0.603 V 0.202 Zr 0.195 -0.0000
Co 0.524 V 0.281 Zr 0.195 -0.0000
Co 0.434 V 0.37 Zr 0.196 -0.0000
Co 0.664 V 0.139 Zr 0.197 -0.0000
Co 0.494 V 0.309 Zr 0.197 1.0000
Co 0.464 V 0.339 Zr 0.197 -0.0000
Co 0.3463 V 0.4565 Zr 0.1972 -0.0000
Co 0.679 V 0.122 Zr 0.199 -0.0000
Co 0.624 V 0.177 Zr 0.199 -0.0000
Co 0.577 V 0.224 Zr 0.199 -0.0000
Co 0.375 V 0.424 Zr 0.201 -0.0000
Co 0.691 V 0.107 Zr 0.202 -0.0000
Co 0.642 V 0.155 Zr 0.203 -0.0000
Co 0.549 V 0.248 Zr 0.203 -0.0000
Co 0.404 V 0.392 Zr 0.204 -0.0000
Co 0.5984 V 0.1968 Zr 0.2048 -0.0000
Co 0.521 V 0.274 Zr 0.205 -0.0000
Co 0.658 V 0.136 Zr 0.206 -0.0000
Co 0.434 V 0.36 Zr 0.206 -0.0000
Co 0.492 V 0.301 Zr 0.207 -0.0000
Co 0.463 V 0.33 Zr 0.207 -0.0000
Co 0.347 V 0.445 Zr 0.208 -0.0000
Co 0.618 V 0.173 Zr 0.209 -0.0000
Co 0.573 V 0.218 Zr 0.209 -0.0000
Co 0.6717 V 0.1191 Zr 0.2092 -0.0000
Co 0.546 V 0.242 Zr 0.212 1.0000
Co 0.375 V 0.413 Zr 0.212 1.0000
Co 0.636 V 0.151 Zr 0.213 -0.0000
Co 0.594 V 0.192 Zr 0.214 1.0000
Co 0.32 V 0.466 Zr 0.214 -0.0000
Co 0.518 V 0.267 Zr 0.215 1.0000
Co 0.404 V 0.381 Zr 0.215 1.0000
Co 0.65 V 0.133 Zr 0.217 -0.0000
Co 0.49 V 0.293 Zr 0.217 1.0000
Co 0.432 V 0.351 Zr 0.217 1.0000
Co 0.4615 V 0.3213 Zr 0.2172 1.0000
Co 0.568 V 0.213 Zr 0.219 1.0000
Co 0.347 V 0.434 Zr 0.219 1.0000
Co 0.6126 V 0.1682 Zr 0.2192 -0.0000
Co 0.663 V 0.117 Zr 0.22 -0.0000
Co 0.542 V 0.235 Zr 0.223 1.0000
Co 0.3744 V 0.4024 Zr 0.2232 1.0000
Co 0.6284 V 0.1479 Zr 0.2238 1.0000
Co 0.588 V 0.187 Zr 0.225 1.0000
Co 0.515 V 0.259 Zr 0.226 1.0000
Co 0.32 V 0.454 Zr 0.226 -0.0000
Co 0.4024 V 0.3714 Zr 0.2262 1.0000
Co 0.643 V 0.13 Zr 0.227 1.0000
Co 0.4875 V 0.2853 Zr 0.2272 1.0000
Co 0.459 V 0.313 Zr 0.228 1.0000
Co 0.431 V 0.341 Zr 0.228 1.0000
Co 0.606 V 0.164 Zr 0.23 1.0000
Co 0.563 V 0.207 Zr 0.23 1.0000
Co 0.655 V 0.114 Zr 0.231 -0.0000
Co 0.3463 V 0.4224 Zr 0.2312 1.0000
Co 0.295 V 0.473 Zr 0.232 -0.0000
Co 0.537 V 0.229 Zr 0.234 1.0000
Co 0.6216 V 0.1441 Zr 0.2342 1.0000
Co 0.373 V 0.392 Zr 0.235 1.0000
Co 0.582 V 0.182 Zr 0.236 1.0000
Co 0.511 V 0.252 Zr 0.237 1.0000
Co 0.238 V 0.525 Zr 0.237 1.0000
Co 0.5406 V 0.2217 Zr 0.2378 1.0000
Co 0.635 V 0.127 Zr 0.238 1.0000
Co 0.401 V 0.361 Zr 0.238 1.0000
Co 0.32 V 0.442 Zr 0.238 1.0000
Co 0.4835 V 0.2777 Zr 0.2388 1.0000
Co 0.429 V 0.332 Zr 0.239 1.0000
Co 0.5516 V 0.209 Zr 0.2394 1.0000
Co 0.456 V 0.304 Zr 0.24 1.0000
Co 0.5622 V 0.197 Zr 0.2407 1.0000
Co 0.5574 V 0.2018 Zr 0.2408 1.0000
Co 0.599 V 0.16 Zr 0.241 1.0000
Co 0.5724 V 0.1857 Zr 0.2419 1.0000
Co 0.5821 V 0.175 Zr 0.2429 1.0000
Co 0.346 V 0.411 Zr 0.243 1.0000
Co 0.5915 V 0.1649 Zr 0.2437 1.0000
Co 0.6004 V 0.1553 Zr 0.2443 1.0000
Co 0.6089 V 0.1464 Zr 0.2447 1.0000
Co 0.6172 V 0.1379 Zr 0.2449 1.0000
Co 0.532 V 0.223 Zr 0.245 1.0000
Co 0.294 V 0.461 Zr 0.245 -0.0000
Co 0.6134 V 0.1409 Zr 0.2458 1.0000
Co 0.576 V 0.177 Zr 0.247 1.0000
Co 0.372 V 0.381 Zr 0.247 1.0000
Co 0.507 V 0.245 Zr 0.248 1.0000
Co 0.4884 V 0.2621 Zr 0.2495 1.0000
Co 0.626 V 0.124 Zr 0.25 1.0000
Co 0.48 V 0.27 Zr 0.25 1.0000
Co 0.399 V 0.351 Zr 0.25 1.0000
Co 0.453 V 0.296 Zr 0.251 1.0000
Co 0.426 V 0.323 Zr 0.251 1.0000
Co 0.319 V 0.43 Zr 0.251 1.0000
Co 0.2703 V 0.4785 Zr 0.2513 -0.0000
Co 0.552 V 0.196 Zr 0.252 1.0000
Co 0.5002 V 0.2476 Zr 0.2522 1.0000
Co 0.5914 V 0.1558 Zr 0.2527 1.0000
Co 0.5116 V 0.2338 Zr 0.2546 1.0000
Co 0.344 V 0.4 Zr 0.256 1.0000
Co 0.5227 V 0.2206 Zr 0.2567 1.0000
Co 0.527 V 0.216 Zr 0.257 1.0000
Co 0.605 V 0.137 Zr 0.258 1.0000
Co 0.294 V 0.448 Zr 0.258 1.0000
Co 0.22 V 0.522 Zr 0.258 1.0000
Co 0.5333 V 0.2081 Zr 0.2586 1.0000
Co 0.569 V 0.172 Zr 0.259 1.0000
Co 0.569 V 0.171 Zr 0.26 -0.0000
Co 0.502 V 0.238 Zr 0.26 1.0000
Co 0.37 V 0.37 Zr 0.26 1.0000
Co 0.5435 V 0.1962 Zr 0.2603 1.0000
Co 0.5533 V 0.185 Zr 0.2617 1.0000
Co 0.4476 V 0.2906 Zr 0.2618 1.0000
Co 0.617 V 0.121 Zr 0.262 1.0000
Co 0.476 V 0.262 Zr 0.262 1.0000
Co 0.3964 V 0.3413 Zr 0.2623 1.0000
Co 0.5627 V 0.1744 Zr 0.2629 1.0000
Co 0.423 V 0.314 Zr 0.263 1.0000
Co 0.4494 V 0.2873 Zr 0.2633 1.0000
Co 0.5717 V 0.1644 Zr 0.2639 1.0000
Co 0.545 V 0.191 Zr 0.264 1.0000
Co 0.318 V 0.418 Zr 0.264 1.0000
Co 0.5803 V 0.155 Zr 0.2647 1.0000
Co 0.5834 V 0.1518 Zr 0.2647 1.0000
Co 0.27 V 0.465 Zr 0.265 -0.0000
Co 0.5886 V 0.1461 Zr 0.2653 1.0000
Co 0.4597 V 0.2749 Zr 0.2654 1.0000
Co 0.5966 V 0.1377 Zr 0.2657 1.0000
Co 0.6043 V 0.1298 Zr 0.2659 1.0000
Co 0.5415 V 0.1902 Zr 0.2683 -0.0000
Co 0.4714 V 0.2599 Zr 0.2688 1.0000
Co 0.521 V 0.21 Zr 0.269 1.0000
Co 0.343 V 0.388 Zr 0.269 1.0000
Co 0.596 V 0.134 Zr 0.27 1.0000
Co 0.247 V 0.482 Zr 0.271 -0.0000
Co 0.561 V 0.168 Zr 0.271 1.0000
Co 0.2927 V 0.4356 Zr 0.2717 1.0000
Co 0.4827 V 0.2456 Zr 0.2718 1.0000
Co 0.496 V 0.232 Zr 0.272 1.0000
Co 0.4075 V 0.32 Zr 0.2726 1.0000
Co 0.56 V 0.167 Zr 0.273 1.0000
Co 0.368 V 0.359 Zr 0.273 1.0000
Co 0.224 V 0.503 Zr 0.273 1.0000
Co 0.569 V 0.157 Zr 0.274 -0.0000
Co 0.4936 V 0.2319 Zr 0.2745 1.0000
Co 0.513 V 0.212 Zr 0.275 1.0000
Co 0.471 V 0.254 Zr 0.275 1.0000
Co 0.394 V 0.331 Zr 0.275 1.0000
Co 0.445 V 0.279 Zr 0.276 1.0000
Co 0.4194 V 0.3043 Zr 0.2763 1.0000
Co 0.5041 V 0.2189 Zr 0.277 1.0000
Co 0.575 V 0.148 Zr 0.277 1.0000
Co 0.538 V 0.185 Zr 0.277 1.0000
Co 0.4196 V 0.3032 Zr 0.2772 1.0000
Co 0.316 V 0.406 Zr 0.278 1.0000
Co 0.269 V 0.452 Zr 0.279 1.0000
Co 0.204 V 0.517 Zr 0.279 1.0000
Co 0.5142 V 0.2066 Zr 0.2792 1.0000
Co 0.4845 V 0.2358 Zr 0.2797 1.0000
Co 0.533 V 0.186 Zr 0.281 -0.0000
Co 0.524 V 0.1949 Zr 0.2811 1.0000
Co 0.5145 V 0.2042 Zr 0.2813 1.0000
Co 0.3685 V 0.3501 Zr 0.2815 1.0000
Co 0.4313 V 0.2871 Zr 0.2816 1.0000
Co 0.5333 V 0.1838 Zr 0.2828 1.0000
Co 0.587 V 0.13 Zr 0.283 1.0000
Co 0.34 V 0.377 Zr 0.283 1.0000
Co 0.553 V 0.163 Zr 0.284 1.0000
Co 0.455 V 0.261 Zr 0.284 1.0000
Co 0.5424 V 0.1734 Zr 0.2843 1.0000
Co 0.49 V 0.225 Zr 0.285 1.0000
Co 0.247 V 0.468 Zr 0.285 1.0000
Co 0.5516 V 0.1632 Zr 0.2853 1.0000
Co 0.551 V 0.1635 Zr 0.2855 1.0000
Co 0.4427 V 0.2717 Zr 0.2856 1.0000
Co 0.365 V 0.349 Zr 0.286 1.0000
Co 0.291 V 0.423 Zr 0.286 1.0000
Co 0.5606 V 0.1532 Zr 0.2863 -0.0000
Co 0.5593 V 0.1541 Zr 0.2865 1.0000
Co 0.506 V 0.207 Zr 0.287 1.0000
Co 0.3804 V 0.3324 Zr 0.2872 1.0000
Co 0.5673 V 0.1454 Zr 0.2873 1.0000
Co 0.575 V 0.1371 Zr 0.2879 1.0000
Co 0.465 V 0.247 Zr 0.288 1.0000
Co 0.228 V 0.484 Zr 0.288 1.0000
Co 0.5825 V 0.1293 Zr 0.2883 1.0000
Co 0.3311 V 0.3805 Zr 0.2884 1.0000
Co 0.39 V 0.321 Zr 0.289 1.0000
Co 0.4538 V 0.257 Zr 0.2893 1.0000
Co 0.4404 V 0.2703 Zr 0.2893 1.0000
Co 0.5305 V 0.1798 Zr 0.2897 1.0000
Co 0.566 V 0.144 Zr 0.29 1.0000
Co 0.415 V 0.295 Zr 0.29 1.0000
Co 0.478 V 0.23 Zr 0.292 1.0000
Co 0.314 V 0.394 Zr 0.292 1.0000
Co 0.4645 V 0.2429 Zr 0.2927 1.0000
Co 0.392 V 0.3153 Zr 0.2927 1.0000
Co 0.2673 V 0.4394 Zr 0.2933 1.0000
Co 0.5245 V 0.1818 Zr 0.2937 1.0000
Co 0.5075 V 0.1982 Zr 0.2943 1.0000
Co 0.3427 V 0.362 Zr 0.2953 1.0000
Co 0.4748 V 0.2294 Zr 0.2957 1.0000
Co 0.207 V 0.497 Zr 0.296 1.0000
Co 0.449 V 0.255 Zr 0.296 1.0000
Co 0.3377 V 0.3656 Zr 0.2967 1.0000
Co 0.545 V 0.158 Zr 0.297 1.0000
Co 0.4034 V 0.2988 Zr 0.2978 1.0000
Co 0.542 V 0.16 Zr 0.298 1.0000
Co 0.484 V 0.218 Zr 0.298 1.0000
Co 0.42 V 0.282 Zr 0.298 1.0000
Co 0.4848 V 0.2166 Zr 0.2986 1.0000
Co 0.551 V 0.15 Zr 0.299 -0.0000
Co 0.498 V 0.202 Zr 0.3 1.0000
Co 0.362 V 0.338 Zr 0.3 1.0000
Co 0.289 V 0.411 Zr 0.3 1.0000
Co 0.245 V 0.455 Zr 0.3 1.0000
Co 0.46 V 0.239 Zr 0.301 1.0000
Co 0.4944 V 0.2045 Zr 0.3011 1.0000
Co 0.3069 V 0.3918 Zr 0.3014 1.0000
Co 0.3541 V 0.344 Zr 0.3019 1.0000
Co 0.3864 V 0.3113 Zr 0.3023 1.0000
Co 0.4145 V 0.283 Zr 0.3025 1.0000
Co 0.522 V 0.175 Zr 0.303 1.0000
Co 0.435 V 0.262 Zr 0.303 1.0000
Co 0.411 V 0.286 Zr 0.303 1.0000
Co 0.5037 V 0.193 Zr 0.3033 1.0000
Co 0.5564 V 0.1399 Zr 0.3037 1.0000
Co 0.2318 V 0.4645 Zr 0.3037 1.0000
Co 0.471 V 0.224 Zr 0.305 1.0000
Co 0.5126 V 0.1821 Zr 0.3053 1.0000
Co 0.3884 V 0.3063 Zr 0.3053 1.0000
Co 0.312 V 0.382 Zr 0.306 1.0000
Co 0.2242 V 0.4695 Zr 0.3063 -0.0000
Co 0.4252 V 0.2679 Zr 0.307 1.0000
Co 0.5212 V 0.1718 Zr 0.307 1.0000
Co 0.516 V 0.177 Zr 0.307 1.0000
Co 0.5 V 0.192 Zr 0.308 1.0000
Co 0.266 V 0.426 Zr 0.308 1.0000
Co 0.3652 V 0.3266 Zr 0.3081 1.0000
Co 0.5295 V 0.162 Zr 0.3085 1.0000
Co 0.443 V 0.248 Zr 0.309 1.0000
Co 0.3179 V 0.373 Zr 0.3091 1.0000
Co 0.5374 V 0.1528 Zr 0.3097 1.0000
Co 0.5355 V 0.1538 Zr 0.3107 1.0000
Co 0.5451 V 0.1442 Zr 0.3107 1.0000
Co 0.533 V 0.156 Zr 0.311 1.0000
Co 0.415 V 0.274 Zr 0.311 1.0000
Co 0.335 V 0.354 Zr 0.311 1.0000
Co 0.4356 V 0.2533 Zr 0.311 1.0000
Co 0.5525 V 0.136 Zr 0.3115 1.0000
Co 0.541 V 0.147 Zr 0.312 1.0000
Co 0.477 V 0.211 Zr 0.312 1.0000
Co 0.386 V 0.302 Zr 0.312 1.0000
Co 0.21 V 0.478 Zr 0.312 1.0000
Co 0.5596 V 0.1283 Zr 0.3121 1.0000
Co 0.49 V 0.196 Zr 0.314 1.0000
Co 0.3762 V 0.3098 Zr 0.314 1.0000
Co 0.2837 V 0.402 Zr 0.3143 1.0000
Co 0.4457 V 0.2395 Zr 0.3148 1.0000
Co 0.453 V 0.232 Zr 0.315 1.0000
Co 0.358 V 0.327 Zr 0.315 1.0000
Co 0.287 V 0.398 Zr 0.315 1.0000
Co 0.244 V 0.441 Zr 0.315 1.0000
Co 0.3287 V 0.3548 Zr 0.3165 1.0000
Co 0.4296 V 0.2537 Zr 0.3167 1.0000
Co 0.3816 V 0.3017 Zr 0.3167 1.0000
Co 0.514 V 0.169 Zr 0.317 1.0000
Co 0.406 V 0.277 Zr 0.317 1.0000
Co 0.3554 V 0.3273 Zr 0.3173 1.0000
Co 0.5465 V 0.1359 Zr 0.3177 1.0000
Co 0.4555 V 0.2263 Zr 0.3183 1.0000
Co 0.4635 V 0.2178 Zr 0.3187 1.0000
Co 0.3868 V 0.2936 Zr 0.3196 1.0000
Co 0.1908 V 0.4895 Zr 0.3197 1.0000
Co 0.507 V 0.173 Zr 0.32 1.0000
Co 0.235 V 0.445 Zr 0.32 1.0000
Co 0.309 V 0.37 Zr 0.321 1.0000
Co 0.4649 V 0.2137 Zr 0.3214 1.0000
Co 0.492 V 0.186 Zr 0.322 1.0000
Co 0.437 V 0.241 Zr 0.322 1.0000
Co 0.223 V 0.455 Zr 0.322 1.0000
Co 0.2941 V 0.3831 Zr 0.3228 1.0000
Co 0.3393 V 0.3371 Zr 0.3236 1.0000
Co 0.409 V 0.267 Zr 0.324 1.0000
Co 0.382 V 0.294 Zr 0.324 1.0000
Co 0.353 V 0.323 Zr 0.324 1.0000
Co 0.263 V 0.413 Zr 0.324 1.0000
Co 0.474 V 0.2018 Zr 0.3243 1.0000
Co 0.5235 V 0.1522 Zr 0.3243 1.0000
Co 0.3971 V 0.2781 Zr 0.3248 1.0000
Co 0.532 V 0.143 Zr 0.325 1.0000
Co 0.526 V 0.149 Zr 0.325 1.0000
Co 0.331 V 0.343 Zr 0.326 1.0000
Co 0.4695 V 0.2042 Zr 0.3263 1.0000
Co 0.4827 V 0.1905 Zr 0.3268 1.0000
Co 0.2618 V 0.4112 Zr 0.327 1.0000
Co 0.3237 V 0.3487 Zr 0.3277 1.0000
Co 0.481 V 0.191 Zr 0.328 1.0000
Co 0.354 V 0.317 Zr 0.329 1.0000
Co 0.213 V 0.458 Zr 0.329 1.0000
Co 0.4912 V 0.1798 Zr 0.3291 1.0000
Co 0.4464 V 0.2242 Zr 0.3293 1.0000
Co 0.4072 V 0.2632 Zr 0.3296 1.0000
Co 0.3497 V 0.32 Zr 0.3303 1.0000
Co 0.505 V 0.164 Zr 0.331 1.0000
Co 0.377 V 0.292 Zr 0.331 1.0000
Co 0.284 V 0.385 Zr 0.331 1.0000
Co 0.4993 V 0.1696 Zr 0.3311 1.0000
Co 0.3043 V 0.3646 Zr 0.3311 1.0000
Co 0.4234 V 0.2452 Zr 0.3313 1.0000
Co 0.2412 V 0.4274 Zr 0.3313 1.0000
Co 0.4 V 0.268 Zr 0.332 1.0000
Co 0.4555 V 0.2118 Zr 0.3327 1.0000
Co 0.5071 V 0.1601 Zr 0.3328 1.0000
Co 0.322 V 0.344 Zr 0.334 1.0000
Co 0.4169 V 0.249 Zr 0.3341 1.0000
Co 0.5147 V 0.1511 Zr 0.3343 1.0000
Co 0.4975 V 0.1682 Zr 0.3343 1.0000
Co 0.522 V 0.1425 Zr 0.3355 1.0000
Co 0.43 V 0.234 Zr 0.336 1.0000
Co 0.4835 V 0.1802 Zr 0.3363 1.0000
Co 0.2372 V 0.4264 Zr 0.3363 1.0000
Co 0.2715 V 0.3922 Zr 0.3364 1.0000
Co 0.529 V 0.1345 Zr 0.3365 1.0000
Co 0.3598 V 0.3035 Zr 0.3366 1.0000
Co 0.349 V 0.314 Zr 0.337 1.0000
Co 0.305 V 0.358 Zr 0.337 1.0000
Co 0.293 V 0.37 Zr 0.337 1.0000
Co 0.5358 V 0.127 Zr 0.3373 1.0000
Co 0.1932 V 0.4695 Zr 0.3373 1.0000
Co 0.513 V 0.149 Zr 0.338 1.0000
Co 0.403 V 0.259 Zr 0.338 1.0000
Co 0.221 V 0.441 Zr 0.338 1.0000
Co 0.4264 V 0.2354 Zr 0.3382 1.0000
Co 0.3764 V 0.2853 Zr 0.3383 1.0000
Co 0.5215 V 0.1399 Zr 0.3387 1.0000
Co 0.3143 V 0.3467 Zr 0.339 1.0000
Co 0.516 V 0.145 Zr 0.339 1.0000
Co 0.241 V 0.4194 Zr 0.3396 1.0000
Co 0.2607 V 0.3996 Zr 0.3397 1.0000
Co 0.327 V 0.332 Zr 0.341 1.0000
Co 0.461 V 0.198 Zr 0.341 1.0000
Co 0.472 V 0.186 Zr 0.342 1.0000
Co 0.4355 V 0.2224 Zr 0.342 1.0000
Co 0.3697 V 0.2877 Zr 0.3426 1.0000
Co 0.439 V 0.217 Zr 0.344 1.0000
Co 0.292 V 0.364 Zr 0.344 1.0000
Co 0.349 V 0.306 Zr 0.345 1.0000
Co 0.265 V 0.39 Zr 0.345 1.0000
Co 0.281 V 0.3735 Zr 0.3455 1.0000
Co 0.4443 V 0.2101 Zr 0.3455 1.0000
Co 0.495 V 0.159 Zr 0.346 1.0000
Co 0.417 V 0.237 Zr 0.346 1.0000
Co 0.372 V 0.282 Zr 0.346 1.0000
Co 0.216 V 0.438 Zr 0.346 1.0000
Co 0.3242 V 0.3294 Zr 0.3465 1.0000
